Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Wnt Signaling Pathway (GO:0030111)	2/62	0.14181808440571328	0.2920101890334782	0	0	3.112952380952381	6.080250150894719	GSKIP;TNFAIP3
Positive Regulation Of DNA Metabolic Process (GO:0051054)	2/63	0.14549159619870752	0.29482409254650366	0	0	3.0617330210772833	5.901909708964178	EGF;GLI1
Positive Regulation Of Neuron Projection Development (GO:0010976)	2/63	0.14549159619870752	0.29482409254650366	0	0	3.0617330210772833	5.901909708964178	MUSK;AVIL
Protein Catabolic Process (GO:0030163)	2/63	0.14549159619870752	0.29482409254650366	0	0	3.0617330210772833	5.901909708964178	NEU4;LONP1
Phosphorylation (GO:0016310)	5/260	0.1460199566251501	0.29482409254650366	0	0	1.840857273141815	3.541831442211633	GNPTAB;CSNK2A2;LRRK1;ERBB2;PASK
Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	LRIT3
Regulation Of Lipid Biosynthetic Process (GO:0046890)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	AVIL
Neuron Maturation (GO:0042551)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	FARP2
Nuclear Membrane Reassembly (GO:0031468)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	CHMP1A
Bile Acid Biosynthetic Process (GO:0006699)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	OSBPL3
Cell-Cell Adhesion Mediated By Cadherin (GO:0044331)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	CDH15
Cilium-Dependent Cell Motility (GO:0060285)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	DNAI3
Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	IFNGR1
Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	IL17RA
Positive Regulation Of Monooxygenase Activity (GO:0032770)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	CYP27B1
Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	EGF
Vesicle Transport Along Actin Filament (GO:0030050)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	MYO1C
Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	MYOCD
Microglial Cell Activation (GO:0001774)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	IFNGR1
Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	DNAI3
Regulation Of Calcium Ion Import (GO:0090279)	1/15	0.14876028797899496	0.29482409254650366	0	0	6.65137987012987	12.673666073391052	EGF
Activation Of GTPase Activity (GO:0090630)	2/64	0.1491848090868987	0.29482409254650366	0	0	3.0121658986175115	5.73085470308374	SYDE2;TIAM2
Sensory Perception Of Smell (GO:0007608)	2/64	0.1491848090868987	0.29482409254650366	0	0	3.0121658986175115	5.73085470308374	OR10A7;CNGB1
Positive Regulation Of Cell Growth (GO:0030307)	2/65	0.15289689086391425	0.3010592696245743	0	0	2.964172335600907	5.566690452854461	ERBB2;KLHL22
Positive Regulation Of Translation (GO:0045727)	2/65	0.15289689086391425	0.3010592696245743	0	0	2.964172335600907	5.566690452854461	ERBB2;PASK
Regulation Of Protein Kinase Activity (GO:0045859)	2/66	0.15662702457748556	0.30471831014859063	0	0	2.9176785714285716	5.4090491151324995	DBNDD1;GSKIP
RNA-mediated Gene Silencing (GO:0031047)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	HELZ2
Alpha-Amino Acid Metabolic Process (GO:1901605)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	THAP4
Amino Acid Import Across Plasma Membrane (GO:0089718)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	SLC36A1
Response To Estrogen (GO:0043627)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	CYP27B1
Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	TNFAIP3
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	EGF
Positive Regulation Of Lamellipodium Assembly (GO:0010592)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	AVIL
Glutamate Metabolic Process (GO:0006536)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	PRODH
Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	MYO1C
Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	1/16	0.1578559238512588	0.30471831014859063	0	0	6.207575757575758	11.459635123215191	GLI1
Cilium Organization (GO:0044782)	3/129	0.1596045638167659	0.3075446229695614	0	0	2.2272851669403395	4.087193007149134	BBS2;DYNC2I1;AVIL
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	2/67	0.16037440843165865	0.3084781770722829	0	0	2.8726153846153846	5.257587487696125	SKOR1;TET1
Regulation Of Autophagy (GO:0010506)	3/131	0.16476248640874414	0.31135357585958995	0	0	2.1922144396551726	3.9531113863827936	CSNK2A2;KLHL22;ATF6
DNA Synthesis Involved In DNA Repair (GO:0000731)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	POLE
Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	TNFAIP3
Regulation Of Hippo Signaling (GO:0035330)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	WWC2
Actin Filament-Based Transport (GO:0099515)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	MYO1C
Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	CSNK2A2
Regulation Of Muscle Cell Differentiation (GO:0051147)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	MYOCD
Nuclear Membrane Organization (GO:0071763)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	CHMP1A
Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	ZNF365
Regulation Of Protein Localization To Cell Surface (GO:2000008)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	EGF
Cardiac Muscle Cell Differentiation (GO:0055007)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	MYOCD
Spindle Assembly Checkpoint Signaling (GO:0071173)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	KLHL22
Late Endosome To Vacuole Transport (GO:0045324)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	CHMP1A
Lytic Vacuole Organization (GO:0080171)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	GNPTAB
Protein Targeting To Lysosome (GO:0006622)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	GNPTAB
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	KLHL22
Mitotic Spindle Checkpoint Signaling (GO:0071174)	1/17	0.1668549147557509	0.31135357585958995	0	0	5.819247159090909	10.420122137277096	KLHL22
Regulation Of Angiogenesis (GO:0045765)	3/132	0.16736003815235528	0.31135357585958995	0	0	2.1750868751670676	3.888202416286459	MINAR1;ERBB2;TNFAIP3
Response To Lipid (GO:0033993)	2/69	0.1679177934561896	0.31135357585958995	0	0	2.7865245202558637	4.971942044184176	CYP27B1;TNFRSF11A
Regulation Of MAP Kinase Activity (GO:0043405)	2/69	0.1679177934561896	0.31135357585958995	0	0	2.7865245202558637	4.971942044184176	EGF;ERBB2
Negative Regulation Of Cell Growth (GO:0030308)	2/69	0.1679177934561896	0.31135357585958995	0	0	2.7865245202558637	4.971942044184176	MINAR1;CYP27B1
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	16/1152	0.16913977048739692	0.3130823491384864	0	0	1.3355786895284751	2.3733632137654634	MYOCD;SKOR1;GMEB2;STAT2;WWC2;NLRC5;TET1;GLI1;HOXC11;HELZ2;CYP27B1;ZNF778;ZNF613;ZNF169;ATF6;NFE2L2
Negative Regulation Of Growth (GO:0045926)	2/70	0.17171226453596936	0.3161309527632971	0	0	2.745378151260504	4.837178082456899	MINAR1;CYP27B1
Protein-Containing Complex Organization (GO:0043933)	2/70	0.17171226453596936	0.3161309527632971	0	0	2.745378151260504	4.837178082456899	EPRS1;FANCA
Response To Tumor Necrosis Factor (GO:0034612)	2/71	0.1755209251003469	0.3161309527632971	0	0	2.705424430641822	4.707430425083008	TNFRSF11A;NFE2L2
Positive Regulation Of Inflammatory Response (GO:0050729)	2/71	0.1755209251003469	0.3161309527632971	0	0	2.705424430641822	4.707430425083008	MYO1C;IL17RA
Regulation Of Developmental Growth (GO:0048638)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	MUSK
GPI Anchor Metabolic Process (GO:0006505)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	PIGM
L-amino Acid Transport (GO:0015807)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	SLC36A1
Regulation Of Keratinocyte Differentiation (GO:0045616)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	CYP27B1
Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	CDH15
Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	ERBB2
Dendritic Spine Organization (GO:0097061)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	ZNF365
Glutamine Family Amino Acid Metabolic Process (GO:0009064)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	PRODH
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	TNFRSF11A
Vacuolar Acidification (GO:0007035)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	DMXL2
Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	EGF
Intracellular pH Reduction (GO:0051452)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	DMXL2
Negative Regulation Of Cell Communication (GO:0010648)	1/18	0.17575828178606992	0.3161309527632971	0	0	5.476604278074866	9.52187407813681	ERBB3
Regulation Of Interleukin-6 Production (GO:0032675)	2/72	0.17934304554548897	0.31770217373217224	0	0	2.666612244897959	4.582452749682367	TNFAIP3;IL17RA
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	2/72	0.17934304554548897	0.31770217373217224	0	0	2.666612244897959	4.582452749682367	EGF;ERBB2
Monoatomic Ion Transport (GO:0006811)	2/72	0.17934304554548897	0.31770217373217224	0	0	2.666612244897959	4.582452749682367	SLC36A1;CNGB1
Regulation Of Response To External Stimulus (GO:0032101)	2/73	0.1831779100391277	0.31770217373217224	0	0	2.6288933601609656	4.462013897680183	ZMPSTE24;NFE2L2
Protein Targeting (GO:0006605)	2/73	0.1831779100391277	0.31770217373217224	0	0	2.6288933601609656	4.462013897680183	RTP5;MYO1C
ERK1 And ERK2 Cascade (GO:0070371)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	EGF
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	TNFAIP3
Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	KLHL22
Negative Regulation Of Organelle Assembly (GO:1902116)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	ODF2L
Regulation Of Keratinocyte Proliferation (GO:0010837)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	CYP27B1
Negative Regulation Of Signaling (GO:0023057)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	ERBB3
Base-Excision Repair (GO:0006284)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	POLE
Positive Regulation Of DNA Binding (GO:0043388)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	EGF
Chromosome Condensation (GO:0030261)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	CHMP1A
Response To Interferon-Beta (GO:0035456)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	OAS1
Dendrite Morphogenesis (GO:0048813)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	ZNF365
Response To Zinc Ion (GO:0010043)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	D2HGDH
Positive Regulation Of Cytokinesis (GO:0032467)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	TAS1R2
Synaptic Transmission, Glutamatergic (GO:0035249)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	UNC13C
Transcription By RNA Polymerase III (GO:0006383)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	GTF3C5
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	EGF
Positive Regulation Of Nuclear Division (GO:0051785)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	EGF
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	PJA2
Integrated Stress Response Signaling (GO:0140467)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	NFE2L2
Protein Methylation (GO:0006479)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	BHMT
Mitochondrion Disassembly (GO:0061726)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	ATG2B
Regulation Of B Cell Activation (GO:0050864)	1/19	0.18456703524866253	0.31770217373217224	0	0	5.172032828282828	8.739403923450237	TNFAIP3
Cellular Response To Tumor Necrosis Factor (GO:0071356)	2/74	0.18702481640410146	0.32094935650504	0	0	2.5922222222222224	4.345896750467125	TNFRSF11A;NFE2L2
Negative Regulation Of Defense Response (GO:0031348)	2/75	0.1908830757677101	0.32094935650504	0	0	2.556555772994129	4.233897205892932	MYO1C;TNFAIP3
Amino Acid Catabolic Process (GO:0009063)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	PRODH
Regulation Of Mitochondrial Fission (GO:0090140)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	STAT2
Axoneme Assembly (GO:0035082)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	CFAP74
Bile Acid Metabolic Process (GO:0008206)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	OSBPL3
Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	EGF
Nucleic Acid Metabolic Process (GO:0090304)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	TOPBP1
Regulation Of Spindle Assembly (GO:0090169)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	CHMP1A
Cellular Response To Glucose Stimulus (GO:0071333)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	PTPRN2
Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	CSNK2A2
Respiratory Chain Complex IV Assembly (GO:0008535)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	COX10
Respiratory System Development (GO:0060541)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	DISP1
Response To Epidermal Growth Factor (GO:0070849)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	ERBB2
Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	EGF
Retina Homeostasis (GO:0001895)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	CNGB1
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	TNFRSF10C
Positive Regulation Of Viral Genome Replication (GO:0045070)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	GBP7
Lysosome Organization (GO:0007040)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	GNPTAB
mRNA Transcription By RNA Polymerase II (GO:0042789)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	CYP27B1
Membrane Assembly (GO:0071709)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	CHMP1A
Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	LONP1
Regulation Of DNA-templated Transcription Elongation (GO:0032784)	1/20	0.19328217491654118	0.32094935650504	0	0	4.899521531100478	8.05287373351929	SETD5
Translation (GO:0006412)	3/142	0.19395806889430464	0.321577718519545	0	0	2.0173654180104195	3.3087078187446313	EPRS1;LARS1;MRPL21
Cellular Component Assembly (GO:0022607)	3/143	0.1966747264924555	0.3255825104721966	0	0	2.002832512315271	3.2570143418475395	CFAP74;EPRS1;FANCA
Negative Regulation Of Cell Motility (GO:2000146)	2/77	0.19863096381480444	0.3272248425064008	0	0	2.4880761904761903	4.0214940403145265	DNAI3;TET1
GPI Anchor Biosynthetic Process (GO:0006506)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	PIGM
Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	ODF2L
Axonemal Dynein Complex Assembly (GO:0070286)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	DNAI3
Carbohydrate Catabolic Process (GO:0016052)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	NEU4
Organophosphate Biosynthetic Process (GO:0090407)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	IPPK
Positive Regulation Of JUN Kinase Activity (GO:0043507)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	TNFRSF11A
Positive Regulation Of Chromosome Organization (GO:2001252)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	NCAPG2
Embryonic Skeletal System Morphogenesis (GO:0048704)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	DYNC2I1
Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	CSNK2A2
Establishment Of Protein Localization To Plasma Membrane (GO:0061951)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	BBS2
Positive Regulation Of Lamellipodium Organization (GO:1902745)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	AVIL
Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	CSNK2A2
Regulation Of DNA Recombination (GO:0000018)	1/21	0.20190469005714096	0.3272248425064008	0	0	4.654261363636364	7.446629797465017	ZNF365
Neuron Projection Morphogenesis (GO:0048812)	2/78	0.20251927992594979	0.3277295532933409	0	0	2.455187969924812	3.9207392331740554	MYO16;ZNF365
Apoptotic Process (GO:0006915)	3/146	0.20487995328310848	0.3305600440284183	0	0	1.9604533397636845	3.107967581229243	ERBB3;IL2RA;PDCD1
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	3/146	0.20487995328310848	0.3305600440284183	0	0	1.9604533397636845	3.107967581229243	MYOCD;RTKN2;TNFRSF11A
Response To Cytokine (GO:0034097)	2/79	0.20641632342182112	0.33155430255421786	0	0	2.4231539888682745	3.8233981458043074	CYP27B1;TNFRSF11A
Extracellular Structure Organization (GO:0043062)	2/79	0.20641632342182112	0.33155430255421786	0	0	2.4231539888682745	3.8233981458043074	MMP15;COL9A2
Fatty Acid Metabolic Process (GO:0006631)	2/79	0.20641632342182112	0.33155430255421786	0	0	2.4231539888682745	3.8233981458043074	ACAD9;ACSF3
Neuron Projection Guidance (GO:0097485)	2/80	0.21032146943959865	0.33160472281280473	0	0	2.391941391941392	3.7293191467788174	ARHGEF25;NRXN3
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	2/80	0.21032146943959865	0.33160472281280473	0	0	2.391941391941392	3.7293191467788174	EGF;ERBB2
External Encapsulating Structure Organization (GO:0045229)	2/80	0.21032146943959865	0.33160472281280473	0	0	2.391941391941392	3.7293191467788174	MMP15;COL9A2
Negative Regulation Of Developmental Growth (GO:0048640)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	WWC2
DNA Recombination (GO:0006310)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	TOPBP1
Regulation Of Lamellipodium Assembly (GO:0010591)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	AVIL
Regulation Of Receptor Internalization (GO:0002090)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	EGF
Endodermal Cell Differentiation (GO:0035987)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	MMP15
Glycolipid Metabolic Process (GO:0006664)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	B4GALNT1
mRNA Transcription (GO:0009299)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	CYP27B1
Mitotic G2/M Transition Checkpoint (GO:0044818)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	TOPBP1
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	MYO16
Regulation Of Cellular Component Size (GO:0032535)	1/22	0.21043555952782986	0.33160472281280473	0	0	4.432359307359308	6.908167967699566	LARS1
Protein Phosphorylation (GO:0006468)	5/297	0.21202743026526352	0.33362685897634625	0	0	1.6039144632048423	2.4877348869580347	MUSK;CSNK2A2;LRRK1;ERBB2;PASK
Positive Regulation Of Programmed Cell Death (GO:0043068)	3/149	0.21316308077497845	0.33466009590411205	0	0	1.9198157770429853	2.967454963048447	TNFRSF10C;TNFRSF8;ATF6
Synapse Organization (GO:0050808)	2/81	0.2142341052399502	0.33466009590411205	0	0	2.361518987341772	3.6383590351143744	UNC13C;MUSK
Adherens Junction Organization (GO:0034332)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	CDH15
Regulation Of Mitotic Spindle Organization (GO:0060236)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	CHMP1A
Neutral Amino Acid Transport (GO:0015804)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	SLC36A1
Autophagosome Maturation (GO:0097352)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	CHMP1A
Regulation Of Ossification (GO:0030278)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	CYP27B1
Regulation Of p38MAPK Cascade (GO:1900744)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	PJA2
Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	OSBPL3
Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	ERBB3
Positive Regulation Of Axonogenesis (GO:0050772)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	TIAM2
Positive Regulation Of Bone Mineralization (GO:0030501)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	CYP27B1
Signal Release From Synapse (GO:0099643)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	PTPRN2
Positive Regulation Of Interferon-Beta Production (GO:0032728)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	OAS1
Glial Cell Differentiation (GO:0010001)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	ERBB3
Positive Regulation Of Mitotic Nuclear Division (GO:0045840)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	EGF
Vesicle Cytoskeletal Trafficking (GO:0099518)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	MYO1C
Visual System Development (GO:0150063)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	ATF6
miRNA Processing (GO:0035196)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	DROSHA
Regulation Of Amyloid-Beta Formation (GO:1902003)	1/23	0.2188757519002842	0.33466009590411205	0	0	4.230630165289257	6.427389333835664	IFNGR1
