Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043162)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	VPS4B
Limb Development (GO:0060173)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	MAP3K20
Metanephros Development (GO:0001656)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	ROBO2
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	KLHL22
Mitotic Spindle Checkpoint Signaling (GO:0071174)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	KLHL22
Negative Regulation Of Cell Junction Assembly (GO:1901889)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	ROBO2
Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	TNFAIP3
Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	FSTL3
Negative Regulation Of Neuron Differentiation (GO:0045665)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	HEY1
Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	CSNK2A2
Outflow Tract Septum Morphogenesis (GO:0003148)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	ROBO2
Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	SMAD3
Protein Export From Nucleus (GO:0006611)	1/17	0.34542873974859856	0.47608680615145427	0	0	2.480958230958231	2.6371814654851446	EGR2
Regulation Of Fat Cell Differentiation (GO:0045598)	2/50	0.34946561350855304	0.48132140206407	0	0	1.6547619047619047	1.7397341102988602	SMAD3;ALOX5
Protein Polyubiquitination (GO:0000209)	4/122	0.35322825790978274	0.48617140689085536	0	0	1.3470380936398725	1.4017828102334777	ZNRF1;BCL2;TNFAIP3;RNF41
protein-RNA Complex Assembly (GO:0022618)	3/86	0.3552077970617684	0.48731044367580745	0	0	1.4358768406961178	1.4862076507708901	ISY1;RPS14;SRSF5
Regulation Of Viral Genome Replication (GO:0045069)	2/51	0.35841214100264324	0.48731044367580745	0	0	1.6208907208203478	1.6631501345280861	GBP7;OAS1
Regulation Of Developmental Growth (GO:0048638)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	MUSK
Regulation Of Establishment Of Planar Polarity (GO:0090175)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	DAAM1
Regulation Of Keratinocyte Differentiation (GO:0045616)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	CYP27B1
Anterograde Axonal Transport (GO:0008089)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	KIF5A
Regulation Of Platelet Activation (GO:0010543)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	GP9
Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	CDH15
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	DCUN1D2
Cellular Response To Copper Ion (GO:0071280)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	MT1E
Regulation Of Transmembrane Transport (GO:0034762)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	BCL2
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	RAB3GAP1
Chromosome Organization (GO:0051276)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	H3-3A
Response To Estradiol (GO:0032355)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	RAMP3
Dendritic Spine Organization (GO:0097061)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	ZNF365
Glutamine Family Amino Acid Metabolic Process (GO:0009064)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	PRODH
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	TNFRSF11A
Vacuolar Acidification (GO:0007035)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	DMXL2
Lymphocyte Activation Involved In Immune Response (GO:0002285)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	CD74
Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	RPS14
Negative Regulation Of DNA Recombination (GO:0045910)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	FBH1
Negative Regulation Of Notch Signaling Pathway (GO:0045746)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	HEY1
Negative Regulation Of Cell Communication (GO:0010648)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	ERBB3
Negative Regulation Of Type II Interferon Production (GO:0032689)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	DDIT3
Positive Regulation Of Filopodium Assembly (GO:0051491)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	PALM
Positive Regulation Of Interleukin-17 Production (GO:0032740)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	RFTN1
Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	EGF
Presynaptic Endocytosis (GO:0140238)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	SYT1
Protein Localization To Cell Junction (GO:1902414)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	JAK1
Regulation Of T Cell Receptor Signaling Pathway (GO:0050856)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	UBASH3A
Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	1/18	0.3615529098239862	0.48731044367580745	0	0	2.3348749819338055	2.375377792539198	SEMA5B
Neuron Development (GO:0048666)	3/88	0.36866744448442657	0.49558076331147966	0	0	1.401917211328976	1.3989174950853571	ROBO2;SLC44A4;NPY
Circulatory System Development (GO:0072359)	3/89	0.3753792732371582	0.49558076331147966	0	0	1.385529715762274	1.3575674660612818	HEY1;ERBB3;NOTCH4
Cellular Response To UV (GO:0034644)	2/53	0.3761663548577713	0.49558076331147966	0	0	1.557133198106829	1.5224461880333893	MAP3K20;EIF2S1
Cellular Response To Hormone Stimulus (GO:0032870)	2/53	0.3761663548577713	0.49558076331147966	0	0	1.557133198106829	1.5224461880333893	ROBO2;RAMP3
Negative Regulation Of Angiogenesis (GO:0016525)	2/53	0.3761663548577713	0.49558076331147966	0	0	1.557133198106829	1.5224461880333893	MINAR1;ALOX5
Regulation Of Dendrite Morphogenesis (GO:0048814)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	LZTS1
ERK1 And ERK2 Cascade (GO:0070371)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	EGF
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	TNFAIP3
Regulation Of Keratinocyte Proliferation (GO:0010837)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	CYP27B1
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	ABCG1
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	HLA-DRA
Regulation Of Neuron Migration (GO:2001222)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	CAMK2A
Regulation Of Neurotransmitter Secretion (GO:0046928)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	CAMK2A
Regulation Of Neutrophil Chemotaxis (GO:0090022)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	CD74
Chromosome Condensation (GO:0030261)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	CHMP1A
Connective Tissue Development (GO:0061448)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	SULF2
Response To dsRNA (GO:0043331)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	RFTN1
Dendrite Morphogenesis (GO:0048813)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	ZNF365
Signal Transduction By P53 Class Mediator (GO:0072331)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	BOK
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	PRKCZ
Transcription By RNA Polymerase III (GO:0006383)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	GTF3C5
Hematopoietic Progenitor Cell Differentiation (GO:0002244)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	FSTL3
Histone Deacetylation (GO:0016575)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	TBL1XR1
Mitochondrion Disassembly (GO:0061726)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	ATG2B
Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	KLHL22
Negative Regulation Of Organelle Assembly (GO:1902116)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	ODF2L
Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	PRKCZ
Negative Regulation Of Signaling (GO:0023057)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	ERBB3
Positive Regulation Of DNA Binding (GO:0043388)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	EGF
Positive Regulation Of Cell Communication (GO:0010647)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	SYT1
Positive Regulation Of Cytokinesis (GO:0032467)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	TAS1R2
Positive Regulation Of Nuclear Division (GO:0051785)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	EGF
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	PJA2
Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	DCUN1D2
Prostaglandin Metabolic Process (GO:0006693)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	CD74
Protein Methylation (GO:0006479)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	BHMT
Regulation Of B Cell Activation (GO:0050864)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	TNFAIP3
Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	CD74
Regulation Of G0 To G1 Transition (GO:0070316)	1/19	0.3772808391661587	0.49558076331147966	0	0	2.205023205023205	2.1493804088833137	SMARCC2
Central Nervous System Development (GO:0007417)	5/164	0.37822406379811674	0.4961728441101596	0	0	1.2495123055074364	1.2148614520152958	ROBO2;ANKLE2;EGR2;ADGRG1;RAB3GAP1
Positive Regulation Of Cell Migration (GO:0030335)	5/164	0.37822406379811674	0.4961728441101596	0	0	1.2495123055074364	1.2148614520152958	SEMA5B;MYO1C;EGF;MGAT5;ROR2
Skeletal System Development (GO:0001501)	3/90	0.38207677284637015	0.5009009090991775	0	0	1.3695189442315878	1.3176603489340042	TCOF1;COL9A2;SULF2
Regulation Of TOR Signaling (GO:0032006)	2/54	0.38496784497332565	0.5043629438369643	0	0	1.5270935960591132	1.4577566256007561	MINAR1;LARS1
T Cell Activation Involved In Immune Response (GO:0002286)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	CD74
Amino Acid Catabolic Process (GO:0009063)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	PRODH
Regulation Of Mitochondrial Fission (GO:0090140)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	STAT2
Bile Acid Metabolic Process (GO:0008206)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	OSBPL3
Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	EGF
Cellular Response To Glucose Stimulus (GO:0071333)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	PTPRN2
Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	CSNK2A2
Respiratory Chain Complex IV Assembly (GO:0008535)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	COX10
Respiratory System Development (GO:0060541)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	DISP1
Response To Copper Ion (GO:0046688)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	MT1E
Retina Homeostasis (GO:0001895)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	CNGB1
Endothelial Cell Migration (GO:0043542)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	CEL
Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	BOK
mRNA Transcription By RNA Polymerase II (GO:0042789)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	CYP27B1
Myeloid Cell Development (GO:0061515)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	GP9
Negative Regulation Of Wound Healing (GO:0061045)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	ALOX5
Nucleic Acid Metabolic Process (GO:0090304)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	TOPBP1
Odontogenesis (GO:0042476)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	PITX2
Positive Regulation Of Calcium Ion Transport (GO:0051928)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	CAMK2A
Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	EGF
Positive Regulation Of Interleukin-10 Production (GO:0032733)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	PRKCZ
Positive Regulation Of Viral Genome Replication (GO:0045070)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	GBP7
Protein Deacetylation (GO:0006476)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	TBL1XR1
Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	LONP1
Protein Targeting To Vacuole (GO:0006623)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	RAB7A
Pyroptosis (GO:0070269)	1/20	0.39262224175330224	0.5058400365299898	0	0	2.0888400362084574	1.952871895077665	MAP3K20
Regulation Of Endothelial Cell Proliferation (GO:0001936)	2/55	0.3937150918146795	0.5059540242388898	0	0	1.4981875638999906	1.3965022007406236	EGF;ALOX5
Phosphatidylinositol Biosynthetic Process (GO:0006661)	2/55	0.3937150918146795	0.5059540242388898	0	0	1.4981875638999906	1.3965022007406236	PIGB;PIGM
Positive Regulation Of Endothelial Cell Migration (GO:0010595)	2/55	0.3937150918146795	0.5059540242388898	0	0	1.4981875638999906	1.3965022007406236	EGF;ABL1
Regulation Of RNA Metabolic Process (GO:0051252)	2/55	0.3937150918146795	0.5059540242388898	0	0	1.4981875638999906	1.3965022007406236	ZC3H10;OAS1
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	2/56	0.40240543524304717	0.5152365037387803	0	0	1.4703521255245393	1.338454413395537	EPRS1;PASK
Negative Regulation Of Protein Kinase Activity (GO:0006469)	2/56	0.40240543524304717	0.5152365037387803	0	0	1.4703521255245393	1.338454413395537	DBNDD1;GSKIP
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	2/56	0.40240543524304717	0.5152365037387803	0	0	1.4703521255245393	1.338454413395537	AVIL;PALM
Intracellular Protein Transport (GO:0006886)	5/169	0.40265574429272377	0.5152365037387803	0	0	1.2110391575379773	1.1016500045773072	CD74;EGR2;RAB3GAP2;KATNB1;RAB7A
DNA Damage Checkpoint Signaling (GO:0000077)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	MAP3K20
I-kappaB kinase/NF-kappaB Signaling (GO:0007249)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	TANK
JNK Cascade (GO:0007254)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	MAP3K20
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	HLA-DRA
Axonemal Dynein Complex Assembly (GO:0070286)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	DNAI3
Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	HSP90B1
Carbohydrate Catabolic Process (GO:0016052)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	NEU4
Regulation Of Protein Import Into Nucleus (GO:0042306)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	SMAD3
Regulation Of Trans-Synaptic Signaling (GO:0099177)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	GRIK3
Embryonic Skeletal System Morphogenesis (GO:0048704)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	DYNC2I1
Maturation Of SSU-rRNA (GO:0030490)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	RPS14
Modulation Of Excitatory Postsynaptic Potential (GO:0098815)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	PRKCZ
Negative Regulation Of Axon Extension (GO:0030517)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	SEMA5B
Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	ODF2L
Organophosphate Biosynthetic Process (GO:0090407)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	IPPK
Positive Regulation Of JUN Kinase Activity (GO:0043507)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	TNFRSF11A
Positive Regulation Of Chromosome Organization (GO:2001252)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	NCAPG2
Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	CSNK2A2
Positive Regulation Of Lamellipodium Organization (GO:1902745)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	AVIL
Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	CSNK2A2
Regulation Of DNA Biosynthetic Process (GO:2000278)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	NABP2
Regulation Of DNA Recombination (GO:0000018)	1/21	0.40758659402462316	0.5152365037387803	0	0	1.9842751842751842	1.7808906849145756	ZNF365
Actin Filament Organization (GO:0007015)	3/94	0.4086905029006227	0.5156614673417375	0	0	1.308994708994709	1.1712847035815919	ENAH;MYO1C;AVIL
Double-Strand Break Repair (GO:0006302)	3/94	0.4086905029006227	0.5156614673417375	0	0	1.308994708994709	1.1712847035815919	FBH1;RFWD3;NABP2
Regulation Of Cell Adhesion (GO:0030155)	3/94	0.4086905029006227	0.5156614673417375	0	0	1.308994708994709	1.1712847035815919	ADGRG1;ERBB3;ERBB2
Regulation Of Angiogenesis (GO:0045765)	4/132	0.40908315381698807	0.515833889199769	0	0	1.2410272277227723	1.1092758475622155	MINAR1;ALOX5;ERBB2;TNFAIP3
B Cell Activation (GO:0042113)	2/57	0.4110363780795749	0.5173256101376286	0	0	1.4435288849081953	1.2834033607132722	FCRLA;BCL2
T Cell Receptor Signaling Pathway (GO:0050852)	2/57	0.4110363780795749	0.5173256101376286	0	0	1.4435288849081953	1.2834033607132722	RFTN1;BTNL2
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	2/57	0.4110363780795749	0.5173256101376286	0	0	1.4435288849081953	1.2834033607132722	CSNK1A1;PIAS1
Negative Regulation Of Protein Phosphorylation (GO:0001933)	3/95	0.41529205769481237	0.5223554907959095	0	0	1.2946859903381642	1.1377354190689404	DBNDD1;GSKIP;PRKCZ
Regulation Of Protein Secretion (GO:0050708)	2/58	0.41960557987911523	0.5238294508583845	0	0	1.4176636171710064	1.2311559397810192	ALOX5;CD33
Mitochondrial Translation (GO:0032543)	2/58	0.41960557987911523	0.5238294508583845	0	0	1.4176636171710064	1.2311559397810192	DROSHA;MRPL21
DNA Recombination (GO:0006310)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	TOPBP1
Regulation Of Lamellipodium Assembly (GO:0010591)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	AVIL
Regulation Of Receptor Internalization (GO:0002090)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	EGF
Retinoid Metabolic Process (GO:0001523)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	ALDH1A3
Embryonic Limb Morphogenesis (GO:0030326)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	MAP3K20
Endodermal Cell Differentiation (GO:0035987)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	MMP15
Icosanoid Metabolic Process (GO:0006690)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	ALOX5
Lipid Droplet Organization (GO:0034389)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	RAB3GAP1
mRNA Transcription (GO:0009299)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	CYP27B1
Membrane Fission (GO:0090148)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	VPS4B
Mitochondrial Membrane Organization (GO:0007006)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	BCL2
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	MYO16
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	MAP2K5
Negative Regulation Of Developmental Growth (GO:0048640)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	WWC2
Organic Cation Transport (GO:0015695)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	SLC44A4
Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	SMAD3
Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	SMAD3
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	CSNK1A1
Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	MAP2K5
Regulation Of Cellular Component Size (GO:0032535)	1/22	0.4221831405429362	0.5238294508583845	0	0	1.8896688896688896	1.6294918633146773	LARS1
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	2/59	0.4281108506789278	0.5308574548418704	0	0	1.392705902687754	1.1815342519346894	LEFTY1;SMAD3
Negative Regulation Of Response To External Stimulus (GO:0032102)	3/98	0.43494897061339466	0.532474904669317	0	0	1.2535672514619882	1.043628036238298	MYO1C;ALOX5;TNFAIP3
RNA Transport (GO:0050658)	1/23	0.43642090000707723	0.532474904669317	0	0	1.803663167299531	1.4955039500926615	RFTN1
Adherens Junction Organization (GO:0034332)	1/23	0.43642090000707723	0.532474904669317	0	0	1.803663167299531	1.4955039500926615	CDH15
Amide Biosynthetic Process (GO:0043604)	1/23	0.43642090000707723	0.532474904669317	0	0	1.803663167299531	1.4955039500926615	FA2H
