Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CTNNB1 T41 Mutants Aren'T Phosphorylated	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CSNK1A1
Chondroitin Sulfate Biosynthesis	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CHST11
Cobalamin (Cbl, Vitamin B12) Transport and Metabolism	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CUBN
Constitutive Signaling by EGFRvIII	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	EGF
DNA Methylation	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	H3-3A
Degradation of Cysteine and Homocysteine	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	ADO
E2F Mediated Regulation of DNA Replication	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	TFDP1
FOXO-mediated Transcription of Cell Cycle Genes	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	SMAD3
Formation of Definitive Endoderm	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	SMAD3
Interleukin-7 Signaling	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	JAK1
Intrinsic Pathway of Fibrin Clot Formation	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	GP9
Keratan Sulfate Degradation	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	OMD
Maturation of Nucleoprotein 9694631	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CSNK1A1
Metallothioneins Bind Metals	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	MT1E
Norepinephrine Neurotransmitter Release Cycle	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	SYT1
Serotonin Neurotransmitter Release Cycle	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	SYT1
Signaling by CTNNB1 Phospho-Site Mutants	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CSNK1A1
Signaling by EGFRvIII in Cancer	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	EGF
Signaling by GSK3beta Mutants	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CSNK1A1
TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	TNFRSF11A
Negative Epigenetic Regulation of rRNA Expression	2/38	0.24002605818561354	0.46083127968058224	0	0	2.207991242474001	3.150820693901794	TAF1B;H3-3A
Signaling by ERBB4	2/38	0.24002605818561354	0.46083127968058224	0	0	2.207991242474001	3.150820693901794	ERBB3;EGF
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	3/69	0.24103742987250537	0.46097236102076417	0	0	1.8076318742985409	2.571904138383296	TBL1XR1;ABL1;H3-3A
Post-translational Protein Phosphorylation	3/69	0.24103742987250537	0.46097236102076417	0	0	1.8076318742985409	2.571904138383296	TF;HSP90B1;FSTL3
Olfactory Signaling Pathway	5/136	0.2439200491015436	0.46557943352780073	0	0	1.5192355047070634	2.143511820296268	OR10A7;OR7G1;OR6C70;OR6C68;CNGB1
PI3K AKT Signaling in Cancer	3/70	0.24763297388421904	0.4701585119823356	0	0	1.7805417357656164	2.4852936388798015	ERBB3;EGF;ERBB2
RHO GTPases Activate Formins	3/70	0.24763297388421904	0.4701585119823356	0	0	1.7805417357656164	2.4852936388798015	DAAM1;TUBAL3;CENPP
ESR-mediated Signaling	4/103	0.24824729794527348	0.4701585119823356	0	0	1.6074607460746075	2.2397230571289364	EGF;BCL2;PRKCZ;H3-3A
Mitotic Prometaphase	4/103	0.24824729794527348	0.4701585119823356	0	0	1.6074607460746075	2.2397230571289364	DCTN2;TUBAL3;CSNK2A2;CENPP
Hedgehog 'On' State	2/39	0.24918879424496118	0.4701585119823356	0	0	2.1481826654240446	2.9849953217954734	CSNK1A1;GLI1
Nuclear Envelope (NE) Reassembly	2/39	0.24918879424496118	0.4701585119823356	0	0	2.1481826654240446	2.9849953217954734	ANKLE2;TUBAL3
GPCR Ligand Binding	9/280	0.2536653620590973	0.47145135554389445	0	0	1.3235024831451323	1.815500439660553	CCL22;RAMP3;UCN3;NPY;LPAR1;TAAR2;ADRA1D;TAS1R2;TSHR
Activation of HOX Genes During Differentiation	2/40	0.25836183668121165	0.47145135554389445	0	0	2.091521908218823	2.8306536382521252	EGR2;H3-3A
Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis	2/40	0.25836183668121165	0.47145135554389445	0	0	2.091521908218823	2.8306536382521252	EGR2;H3-3A
RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs	2/40	0.25836183668121165	0.47145135554389445	0	0	2.091521908218823	2.8306536382521252	ABL1;H3-3A
Activation of AMPK Downstream of NMDARs	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	TUBAL3
Activation of SMO	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	CSNK1A1
Assembly of the ORC Complex at the Origin of Replication	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	H3-3A
BBSome-mediated Cargo-Targeting to Cilium	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	BBS2
GAB1 Signalosome	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	EGF
Germ Layer Formation at Gastrulation	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	SMAD3
Presynaptic Function of Kainate Receptors	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	GRIK3
RA Biosynthesis Pathway	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	ALDH1A3
RHO GTPases Activate IQGAPs	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	TUBAL3
Ras Activation Upon Ca2+ Influx Through NMDA Receptor	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	CAMK2A
Resolution of AP Sites via the Multiple-Nucleotide Patch Replacement Pathway	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	POLE
SUMOylation of Transcription Factors	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	PIAS1
Sema4D in Semaphorin Signaling	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	ERBB2
Unblocking of NMDA Receptors, Glutamate Binding and Activation	1/12	0.25850689790250164	0.47145135554389445	0	0	3.609783337056064	4.883433664021787	CAMK2A
DNA Double-Strand Break Repair	3/72	0.26090371859116845	0.4749413988428122	0	0	1.7287171229200216	2.322710954264379	ABL1;TOPBP1;POLE
Interleukin-17 Signaling	2/41	0.2675391454128972	0.4835016810600795	0	0	2.037766830870279	2.6867739363417535	RPS6KA2;IL17RA
Transcriptional Regulation by MECP2	2/41	0.2675391454128972	0.4835016810600795	0	0	2.037766830870279	2.6867739363417535	TBL1XR1;CAMK2A
Interleukin-1 Family Signaling	3/73	0.26757366683284156	0.4835016810600795	0	0	1.7039153439153438	2.24637444711621	SMAD3;ALOX5;NLRC5
Macroautophagy	3/73	0.26757366683284156	0.4835016810600795	0	0	1.7039153439153438	2.24637444711621	TUBAL3;CSNK2A2;ATG4B
HCMV Early Events	2/42	0.2767149698875022	0.48582443985389573	0	0	1.9866995073891625	2.5524465464118515	TUBAL3;TBL1XR1
Regulation of Actin Dynamics for Phagocytic Cup Formation	2/42	0.2767149698875022	0.48582443985389573	0	0	1.9866995073891625	2.5524465464118515	MYO1C;ABL1
Synthesis of Substrates in N-glycan Biosythesis	2/42	0.2767149698875022	0.48582443985389573	0	0	1.9866995073891625	2.5524465464118515	NEU4;ST8SIA1
cGMP Effects	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	PDE9A
Activated PKN1 Stimulates Transcription of AR (Androgen Receptor) Regulated Genes KLK2 and KLK3	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	H3-3A
Activation of IRF3, IRF7 Mediated by TBK1, IKK? (IKBKE)	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	TANK
Beta-catenin Phosphorylation Cascade	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	CSNK1A1
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	EGF
Dopamine Neurotransmitter Release Cycle	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	SYT1
ERK MAPK Targets	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	RPS6KA2
N-Glycan Antennae Elongation	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	MGAT5
Negative Regulation of NMDA Receptor-Mediated Neuronal Transmission	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	CAMK2A
Recycling of Bile Acids and Salts	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	SLC10A1
Response of Mtb to Phagocytosis	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	RAB7A
Response to Metal Ions	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	MT1E
Signaling by Ligand-Responsive EGFR Variants in Cancer	1/13	0.2767667205678348	0.48582443985389573	0	0	3.3087633087633086	4.250372136103082	EGF
Signaling by Hedgehog	3/75	0.2809699439422185	0.4923234490110531	0	0	1.6563786008230452	2.1027851831794804	OS9;CSNK1A1;GLI1
FCGR3A-mediated Phagocytosis	2/43	0.2858838387595122	0.4947602350362685	0	0	1.9381232728583444	2.4268592542911867	MYO1C;ABL1
Leishmania Phagocytosis	2/43	0.2858838387595122	0.4947602350362685	0	0	1.9381232728583444	2.4268592542911867	MYO1C;ABL1
Mitochondrial Biogenesis	2/43	0.2858838387595122	0.4947602350362685	0	0	1.9381232728583444	2.4268592542911867	HELZ2;TBL1XR1
NCAM Signaling for Neurite Out-Growth	2/43	0.2858838387595122	0.4947602350362685	0	0	1.9381232728583444	2.4268592542911867	COL9A2;SPTB
PCP CE Pathway	2/43	0.2858838387595122	0.4947602350362685	0	0	1.9381232728583444	2.4268592542911867	DAAM1;ROR2
Parasite Infection	2/43	0.2858838387595122	0.4947602350362685	0	0	1.9381232728583444	2.4268592542911867	MYO1C;ABL1
Signaling by NOTCH1	2/43	0.2858838387595122	0.4947602350362685	0	0	1.9381232728583444	2.4268592542911867	HEY1;TBL1XR1
Beta-catenin Independent WNT Signaling	3/76	0.28769131155551864	0.49661791135410155	0	0	1.6335870116692035	2.0352324901496353	DAAM1;CAMK2A;ROR2
Respiratory Syncytial Virus Infection Pathway	3/77	0.29442494091293503	0.49661791135410155	0	0	1.6114114114114113	1.9703229732224006	STAT2;CSNK2A2;JAK1
Attenuation Phase	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	HSPA2
Chromatin Modifications During the Maternal to Zygotic Transition (MZT)	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	H3-3A
Defective Pyroptosis	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	H3-3A
Digestion and Absorption	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	CEL
Formation of Tubulin Folding Intermediates by CCT TriC	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	TUBAL3
Gap-filling DNA Repair Synthesis and Ligation in GG-NER	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	POLE
Gluconeogenesis	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	SLC37A1
Glutamate Neurotransmitter Release Cycle	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	SYT1
Inactivation of CSF3 (G-CSF) Signaling	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	JAK1
Regulation of MITF-M-dependent Genes Involved in Apoptosis	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	BCL2
Synthesis of Very Long-Chain Fatty acyl-CoAs	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	ACSF3
VxPx Cargo-Targeting to Cilium	1/14	0.29457795586366814	0.49661791135410155	0	0	3.054054054054054	3.7327003074675447	CNGB1
Assembly of Collagen Fibrils and Other Multimeric Structures	2/44	0.2950405495735456	0.49661791135410155	0	0	1.8918601923528031	2.309284909263498	COL24A1;COL9A2
Transcription-Coupled Nucleotide Excision Repair (TC-NER)	2/44	0.2950405495735456	0.49661791135410155	0	0	1.8918601923528031	2.309284909263498	ISY1;POLE
Sensory Perception	8/257	0.2997065182076912	0.5036094143558298	0	0	1.2789558232931726	1.541079809061166	OR10A7;OR7G1;OR6C70;MYO1C;SCN9A;OR6C68;TAS1R2;CNGB1
ISG15 Antiviral Mechanism	2/45	0.30418015871434007	0.5093851720889204	0	0	1.8477488830335662	2.199070849282705	MX2;JAK1
Regulation of TP53 Activity Through Phosphorylation	2/45	0.30418015871434007	0.5093851720889204	0	0	1.8477488830335662	2.199070849282705	CSNK2A2;TOPBP1
ER Quality Control Compartment (ERQC)	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	OS9
Endosomal Sorting Complex Required For Transport (ESCRT)	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	VPS4B
Glucuronidation	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	UGT3A1
Long-term Potentiation	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	CAMK2A
Mitochondrial Calcium Ion Transport	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	MCUB
PRC2 Methylates Histones and DNA	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	H3-3A
Regulation of TP53 Activity Through Acetylation	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	PIP4K2C
TNFR1-induced Proapoptotic Signaling	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	TNFAIP3
VEGFR2 Mediated Cell Proliferation	1/15	0.3119515977644115	0.5145107728228465	0	0	2.8357318357318357	3.303364542109718	PRKCZ
SUMOylation of DNA Damage Response and Repair Proteins	2/46	0.313297972342264	0.5145718833656179	0	0	1.8056426332288402	2.095629838612421	TDG;PIAS1
Selective Autophagy	2/46	0.313297972342264	0.5145718833656179	0	0	1.8056426332288402	2.095629838612421	TUBAL3;CSNK2A2
mRNA Splicing - Major Pathway	4/115	0.31408253308176065	0.5145718833656179	0	0	1.4326108286504327	1.6591058605760944	ISY1;DHX38;U2AF1;SRSF5
Biological Oxidations	4/115	0.31408253308176065	0.5145718833656179	0	0	1.4326108286504327	1.6591058605760944	CYP27B1;CYP24A1;SMOX;UGT3A1
Autophagy	3/81	0.3214357466137853	0.51729135857643	0	0	1.528395061728395	1.7346636068378243	TUBAL3;CSNK2A2;ATG4B
Costimulation by the CD28 Family	2/47	0.32238953655774494	0.51729135857643	0	0	1.765407772304324	1.998432283466372	HLA-DRA;PDCD1
Global Genome Nucleotide Excision Repair (GG-NER)	2/47	0.32238953655774494	0.51729135857643	0	0	1.765407772304324	1.998432283466372	POLE;PIAS1
Recruitment of NuMA to Mitotic Centrosomes	2/47	0.32238953655774494	0.51729135857643	0	0	1.765407772304324	1.998432283466372	DCTN2;TUBAL3
Hemostasis	11/377	0.325161534446538	0.51729135857643	0	0	1.1965836671208931	1.3442818075288818	GP9;CD74;TF;TUBAL3;EGF;KIF5A;ABL1;PRKCZ;GLG1;H3-3A;PDE9A
mRNA Splicing	4/117	0.32524163243565973	0.51729135857643	0	0	1.407079646017699	1.5804134094578304	ISY1;DHX38;U2AF1;SRSF5
Signaling by ROBO Receptors	4/117	0.32524163243565973	0.51729135857643	0	0	1.407079646017699	1.5804134094578304	ROBO2;ENAH;RPS14;ABL1
Budding and Maturation of HIV Virion	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	VPS4B
Calnexin Calreticulin Cycle	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	OS9
Citric Acid Cycle (TCA Cycle)	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	NNT
ERCC6 (CSB) and EHMT2 (G9a) Positively Regulate rRNA Expression	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	H3-3A
GABA Synthesis, Release, Reuptake and Degradation	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	SYT1
Glycosphingolipid Biosynthesis	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	B4GALNT1
Impaired BRCA2 Binding to RAD51	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	TOPBP1
Metabolism of Porphyrins	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	COX10
NOTCH3 Activation and Transmission of Signal to the Nucleus	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	EGF
Nitric Oxide Stimulates Guanylate Cyclase	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	PDE9A
Other Interleukin Signaling	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	JAK1
RAF-independent MAPK1 3 Activation	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	JAK1
RIPK1-mediated Regulated Necrosis	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	MLKL
Recognition of DNA Damage by PCNA-containing Replication Complex	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	POLE
Regulation of Necroptotic Cell Death	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	MLKL
Sealing of the Nuclear Envelope (NE) by ESCRT-III	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	TUBAL3
TGFBR3 Expression	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	SMAD3
Translocation of ZAP-70 to Immunological Synapse	1/16	0.328898371424485	0.51729135857643	0	0	2.6465192465192464	2.9429465446454746	HLA-DRA
Class B 2 (Secretin Family Receptors)	2/48	0.3314506289326346	0.5204727927169007	0	0	1.7269222531591346	1.906999510864468	RAMP3;UCN3
RAC3 GTPase Cycle	2/49	0.34047724973756727	0.5280815725861157	0	0	1.690074415679698	1.8208979551114535	ESYT1;RAB7A
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	3/84	0.34171233579505955	0.5280815725861157	0	0	1.4715134887974395	1.5800906114358078	TF;HSP90B1;FSTL3
Regulation of TP53 Activity	3/84	0.34171233579505955	0.5280815725861157	0	0	1.4715134887974395	1.5800906114358078	CSNK2A2;PIP4K2C;TOPBP1
SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	3/84	0.34171233579505955	0.5280815725861157	0	0	1.4715134887974395	1.5800906114358078	STAT2;JAK1;IL17RA
Toll Like Receptor 4 (TLR4) Cascade	3/84	0.34171233579505955	0.5280815725861157	0	0	1.4715134887974395	1.5800906114358078	RPS6KA2;NLRC5;TANK
Activation of Kainate Receptors Upon Glutamate Binding	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	GRIK3
Cooperation of Prefoldin and TriC CCT in Actin and Tubulin Folding	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	TUBAL3
HIV Elongation Arrest and Recovery	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	CCNT2
Infection With Mycobacterium Tuberculosis	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	RAB7A
MAPK Targets Nuclear Events Mediated by MAP Kinases	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	RPS6KA2
NOTCH3 Intracellular Domain Regulates Transcription	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	HEY1
Pausing and Recovery of HIV Elongation	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	CCNT2
Phosphorylation of CD3 and TCR Zeta Chains	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	HLA-DRA
Platelet Aggregation (Plug Formation)	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	GP9
RHOBTB2 GTPase Cycle	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	TMOD3
Signaling by CSF3 (G-CSF)	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	JAK1
Signaling by EGFR in Cancer	1/17	0.34542873974859856	0.5280815725861157	0	0	2.480958230958231	2.6371814654851446	EGF
Glycosaminoglycan Metabolism	3/85	0.3484636045540664	0.5317719784503214	0	0	1.4534778681120144	1.5322876020593583	NDST1;CHST11;OMD
SARS-CoV-1-host Interactions	2/50	0.34946561350855304	0.5317719784503214	0	0	1.6547619047619047	1.7397341102988602	RPS14;SMAD3
TNFR2 Non-Canonical NF-kB Pathway	2/50	0.34946561350855304	0.5317719784503214	0	0	1.6547619047619047	1.7397341102988602	TNFRSF8;TNFRSF11A
Neurotransmitter Receptors and Postsynaptic Signal Transmission	4/122	0.35322825790978274	0.5366667349695772	0	0	1.3470380936398725	1.4017828102334777	TUBAL3;RPS6KA2;CAMK2A;GRIK3
Cellular Response to Starvation	3/86	0.3552077970617684	0.5368678404183964	0	0	1.4358768406961178	1.4862076507708901	RPS14;DDIT3;EIF2S1
Protein-protein Interactions at Synapses	2/51	0.35841214100264324	0.5368678404183964	0	0	1.6208907208203478	1.6631501345280861	SYT1;NRXN3
Class C 3 (Metabotropic Glutamate Pheromone Receptors)	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	TAS1R2
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	CAMK2A
MTOR Signalling	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	EEF2K
MicroRNA (miRNA) Biogenesis	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	DROSHA
Presynaptic Phase of Homologous DNA Pairing and Strand Exchange	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	TOPBP1
RHO GTPases Activate NADPH Oxidases	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	PRKCZ
RNA Polymerase III Transcription Initiation From Type 1 Promoter	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	GTF3C5
RNA Polymerase III Transcription Initiation From Type 2 Promoter	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	GTF3C5
Signaling by RAF1 Mutants	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	CAMK2A
TNFR1-induced NF-kappa-B Signaling Pathway	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	TNFAIP3
TRP Channels	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	MLKL
Trafficking of AMPA Receptors	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	CAMK2A
Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells	1/18	0.3615529098239862	0.5368678404183964	0	0	2.3348749819338055	2.375377792539198	ABL1
Biosynthesis of the N-glycan Precursor (Dolichol LLO) and Transfer to a Nascent Protein	2/52	0.3673134514211802	0.5437787993178014	0	0	1.5883743842364533	1.5908200112486823	NEU4;ST8SIA1
Cell-cell Junction Organization	2/52	0.3673134514211802	0.5437787993178014	0	0	1.5883743842364533	1.5908200112486823	CDH15;SDK2
Muscle Contraction	4/125	0.370032855619363	0.5469808978553892	0	0	1.3133949758612224	1.3057293176036526	TMOD3;SCN9A;CAMK2A;MYL6B
ER to Golgi Anterograde Transport	3/89	0.3753792732371582	0.5470015706494602	0	0	1.385529715762274	1.3575674660612818	DCTN2;TUBAL3;SPTB
SARS-CoV-2-host Interactions	4/126	0.3756295531734283	0.5470015706494602	0	0	1.302548287615647	1.275392568363601	RPS14;STAT2;JAK1;IL17RA
COPI-dependent Golgi-to-ER Retrograde Traffic	2/53	0.3761663548577713	0.5470015706494602	0	0	1.557133198106829	1.5224461880333893	TUBAL3;KIF5A
Aggrephagy	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	TUBAL3
Cleavage of the Damaged Pyrimidine	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	TDG
Deposition of New CENPA-containing Nucleosomes at the Centromere	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	CENPP
Depyrimidination	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	TDG
Downregulation of SMAD2 3 SMAD4 Transcriptional Activity	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	SMAD3
EGFR Downregulation	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	EGF
Nucleosome Assembly	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	CENPP
Recognition and Association of DNA Glycosylase With Site Containing an Affected Pyrimidine	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	TDG
TGF-beta Receptor Signaling Activates SMADs	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	SMAD3
Transferrin Endocytosis and Recycling	1/19	0.3772808391661587	0.5470015706494602	0	0	2.205023205023205	2.1493804088833137	TF
Extracellular Matrix Organization	6/203	0.3831804410070725	0.5489672840479857	0	0	1.2103189635578453	1.160997588797382	MUSK;COL24A1;MMP15;COL25A1;COL9A2;ASPN
Transmission Across Chemical Synapses	5/166	0.3880043057216092	0.5489672840479857	0	0	1.2338362899372717	1.168120740599303	SYT1;TUBAL3;RPS6KA2;CAMK2A;GRIK3
Activation of the Pre-Replicative Complex	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	POLE
Base-Excision Repair, AP Site Formation	1/20	0.39262224175330224	0.5489672840479857	0	0	2.0888400362084574	1.952871895077665	TDG
